"class","obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","redshift","plate","MJD","fiber_ID"
"STAR",1.23768e+18,318.4165806,8.477479509,25.46774,24.8514,22.97525,20.74703,19.12232,7773,301,3,36,1.27421e+19,2.68e-05,11317,58398,961
"STAR",1.23767e+18,142.6847296,15.07881281,23.31871,21.15159,19.6507,18.84655,18.48865,5935,301,4,176,3.59849e+18,0.000165461,3196,54834,396
"STAR",1.23767e+18,167.7936516,-16.76699534,21.33281,20.02994,19.90014,20.0683,20.06866,5982,301,2,60,3.04897e+18,0.00048666,2708,54561,108
"STAR",1.23766e+18,124.6509134,30.56505233,19.80454,18.70416,18.3555,18.24695,18.15854,2961,301,4,74,3.58942e+18,-0.000224295,3188,54831,177
"STAR",1.23767e+18,97.46429352,26.52240646,21.18223,19.80627,19.16554,18.83093,18.71555,6581,301,4,108,3.0355e+18,-3.24e-05,2696,54167,278
"STAR",1.24e+18,133.6874958,10.20492162,21.22738,19.88475,19.37062,19.16624,19.02999,6004,301,1,118,5.95719e+18,0.000564682,5291,55947,196
"STAR",1.23766e+18,51.92518627,0.960140068,19.35995,17.46329,16.66436,16.33708,16.17158,3438,301,6,146,1.19811e+18,0.000220551,1064,52577,540
"STAR",1.23766e+18,335.6586496,70.53069409,22.19628,20.03016,18.96054,18.47415,18.11686,4134,301,6,181,2.86556e+18,-0.000283119,2545,53915,521
"STAR",1.23767e+18,125.3615732,10.52194032,21.31834,19.4552,18.78216,18.52552,18.44485,5935,301,4,59,2.72811e+18,0.000248003,2423,54149,185
"STAR",1.23766e+18,197.8351646,50.37348324,18.60328,17.77286,17.5384,17.44755,17.46991,2964,301,6,376,8.37e+18,-0.000803094,7433,57166,592
"STAR",1.23766e+18,244.5209995,36.69385586,24.82954,23.08176,22.14454,21.11109,19.8608,3187,301,1,133,1.20843e+19,7.44e-05,10733,58244,59
"STAR",1.23765e+18,17.30826114,-10.71490499,18.16279,16.40618,15.74882,15.52419,15.43482,1740,301,1,136,3.50043e+18,-0.000202464,3109,54833,10
"STAR",1.23767e+18,231.7160583,59.38429428,24.63464,21.5717,23.04448,21.61443,22.82687,6122,301,4,42,9.48699e+18,1.12e-06,8426,58224,586
"STAR",1.23766e+18,170.1093508,10.22683263,19.53257,18.09325,17.53359,17.36068,17.28602,3031,301,5,333,3.63901e+18,0.000286566,3232,54882,367
"STAR",1.23768e+18,5.237298106,2.739343066,17.77839,16.79123,16.5149,16.37613,16.32488,7712,301,4,364,1.06e+19,-0.000259617,9440,58072,4
"STAR",1.23765e+18,185.9496863,-1.313297745,22.55258,21.87034,21.76187,21.44901,21.20939,1140,301,6,221,4.26956e+18,0.002200034,3792,55212,523
"STAR",1.23766e+18,349.3375706,0.705210427,22.02959,19.28632,17.83644,17.14007,16.73052,4188,301,5,39,1.23412e+18,5.31e-05,1096,52974,498
"STAR",1.23766e+18,50.9705543,41.00814249,20.2245,18.8392,18.29657,18.07257,17.96126,3629,301,1,73,1.87463e+18,-9.8e-05,1665,52976,29
"STAR",1.23767e+18,246.9856346,51.90069186,20.25238,18.2347,17.35256,17.01521,16.82514,4679,301,3,102,3.87537e+18,-6.78e-05,3442,54983,88
"STAR",1.23767e+18,165.6963856,27.52144782,19.11428,17.95038,18.15441,18.25421,18.42889,5061,301,1,335,3.23137e+18,-0.000192288,2870,54534,132
"STAR",1.23766e+18,127.3430035,5.076797456,20.94178,19.61116,18.84409,18.01558,18.25569,2986,301,6,59,5.36388e+18,-4.76e-05,4764,55646,355
"STAR",1.23766e+18,123.5171067,37.60080168,16.22124,15.32021,14.98265,14.84517,14.80836,2825,301,5,120,3.00622e+18,0.000339536,2670,54115,232
"STAR",1.23765e+18,145.5369595,52.10063981,16.82189,15.74312,15.51201,15.44721,15.46865,2137,301,1,289,2.68416e+18,-0.000122024,2384,53763,51
"STAR",1.23766e+18,124.7863042,36.90335313,16.79762,15.70401,15.38729,15.2718,15.26259,2825,301,2,121,3.00618e+18,-0.000147294,2670,54115,92
"STAR",1.23768e+18,333.6025743,20.88714049,23.88574,21.19067,20.75204,20.85882,20.20129,7708,301,2,41,6.69575e+18,-0.000489658,5947,56093,93
"STAR",1.23766e+18,117.5868375,20.81748491,22.35593,20.81448,20.09129,19.79582,19.62012,3605,301,3,50,1.24775e+19,0.000202284,11082,58508,996
"STAR",1.23767e+18,169.4753315,18.14063649,20.74891,18.32602,17.20772,16.81891,16.59562,5313,301,1,68,3.74596e+18,-4.02e-05,3327,54951,333
"STAR",1.23765e+18,128.511676,48.22669702,20.11383,19.11963,18.85509,18.73768,18.77334,2074,301,6,80,3.57482e+18,4.86e-05,3175,54828,325
"STAR",1.23766e+18,164.4952075,42.96263808,22.86782,20.47916,18.93428,17.86903,17.256,3813,301,3,128,3.66933e+18,9.19e-06,3259,54885,76
"STAR",1.23766e+18,71.04769729,25.54311156,24.98433,22.7334,20.54341,19.10662,18.16324,3559,301,4,63,1.84771e+18,0.000144522,1641,53032,394
"STAR",1.23765e+18,173.3222529,-2.064213308,22.2151,21.83737,21.76272,21.96363,21.39964,1140,301,4,136,4.26606e+18,5.79e-05,3789,55269,74
"STAR",1.23767e+18,72.65280614,0.79895401,21.0751,20.12215,19.79426,19.65981,19.65404,4849,301,5,940,8.97498e+17,0.000153945,797,52263,567
"STAR",1.23766e+18,309.3475528,0.034568258,22.25478,21.08151,20.62014,20.42126,20.46836,4192,301,4,17,1.10459e+18,-0.001126428,981,52435,300
"STAR",1.23767e+18,169.4255013,20.19711571,23.80857,20.97349,20.46577,20.15973,19.8816,5313,301,6,69,6.6182e+18,-2.44e-05,5878,56033,584
"STAR",1.23766e+18,250.9414153,31.84669331,23.60007,22.67949,21.11281,19.89855,19.21813,3705,301,2,334,1.22893e+19,-0.000458926,10915,58257,451
"STAR",1.23768e+18,339.6063859,17.79227659,24.73195,20.77018,19.89338,18.75201,18.14527,8101,301,3,97,5.66573e+18,-0.000121103,5032,56208,721
"STAR",1.23766e+18,203.9807048,45.95297411,23.88394,22.27912,20.79381,20.10028,19.69071,3699,301,4,109,8.36445e+18,-0.000677852,7429,56740,520
"STAR",1.23766e+18,134.0570952,40.741171,17.9225,17.01486,16.73724,16.62174,16.58862,2864,301,6,187,5.18371e+18,0.00012782,4604,55983,246
"STAR",1.23766e+18,117.9327887,27.82711224,22.7196,21.20253,20.70177,20.44727,20.84021,2830,301,5,56,1.15822e+19,3.3e-05,10287,58101,382
"STAR",1.23766e+18,254.9386207,37.12033489,20.8366,19.34906,18.76984,18.93611,18.40172,2335,301,4,61,5.61046e+18,-0.00074433,4983,55836,361
"STAR",1.23766e+18,225.6220435,39.64089388,22.22492,21.22277,20.90701,20.65944,20.49978,3699,301,4,222,9.56342e+18,-0.000626282,8494,57104,105
"STAR",1.23765e+18,172.9050241,67.00975946,16.67675,14.98867,14.43583,14.25012,14.18573,1412,301,3,138,3.21797e+18,-7.19e-05,2858,54498,553
"STAR",1.23766e+18,210.1948051,45.19592959,19.81958,17.3838,16.28151,15.88995,15.62543,3699,301,5,138,1.65179e+18,0.000118325,1467,53115,331
"STAR",1.23767e+18,204.2068414,27.56966321,18.13662,17.23942,16.96224,16.88638,16.89291,4646,301,1,74,2.78668e+18,-0.000306544,2475,53845,287
"STAR",1.23766e+18,121.4202184,52.72124623,21.19891,20.9246,20.80937,20.98982,21.23486,4264,301,1,121,8.21915e+18,0.0024165,7300,56707,306
"STAR",1.23768e+18,332.45066,20.79583008,24.40723,21.3195,21.02011,20.88708,20.79737,7708,301,2,34,5.6534e+18,-0.000978335,5021,55863,948
"STAR",1.23766e+18,205.9303945,57.17895824,22.96121,21.63189,20.85384,20.65677,20.24146,3225,301,1,25,9.23487e+18,-0.000551953,8202,58158,856
"STAR",1.23766e+18,143.0292128,38.62269301,17.20237,16.08191,15.75429,15.66691,15.67815,3462,301,3,223,3.62998e+18,2.41e-05,3224,54849,271
"STAR",1.23766e+18,183.3430834,65.70795281,19.65093,19.1459,18.98694,18.95976,18.8984,3058,301,5,70,6.74539e+17,0.000527831,599,52317,456
"STAR",1.23765e+18,142.222994,57.12649082,20.82562,19.94461,19.06186,17.85536,17.1302,1331,301,3,242,5.08974e+17,-1.5e-05,452,51911,245
"STAR",1.23766e+18,193.4445529,42.11568858,21.30888,18.77166,17.2754,15.97043,15.32018,3893,301,3,217,1.64165e+18,-6.22e-05,1458,53119,333
"STAR",1.23766e+18,179.3572204,43.1568341,23.12274,22.29637,21.90433,22.00108,21.92149,3893,301,5,148,9.42497e+18,-0.000626996,8371,57786,216
"STAR",1.23766e+18,10.27405714,-0.050111856,21.54313,18.71654,17.26534,16.48649,16.08264,2728,301,3,481,1.26665e+18,-2.49e-05,1125,52606,31
"STAR",1.23767e+18,226.970003,21.02572261,24.9007,22.02105,20.28657,17.56218,16.00339,4670,301,3,194,4.46094e+18,-0.000252433,3962,55660,442
"STAR",1.23768e+18,340.4911553,21.02354077,24.44454,22.84336,22.0407,20.78309,20.01836,8102,301,4,107,8.53902e+18,-0.000153859,7584,56957,711
"STAR",1.23766e+18,130.6390349,38.73386568,18.37722,17.19985,17.35392,17.52384,17.66666,2864,301,6,165,9.32263e+17,9.36e-05,828,52317,64
"STAR",1.23767e+18,92.2300049,64.20303721,17.82039,16.84592,16.43018,16.26725,16.19371,4887,301,4,182,2.58857e+18,-0.000721443,2299,53711,466
"STAR",1.23766e+18,188.7969507,7.582461959,22.55887,21.3021,21.23858,21.10856,20.78768,3841,301,4,160,6.08212e+18,5.89e-05,5402,55927,26
"STAR",1.23766e+18,145.351172,38.06914758,19.45086,18.35778,17.9943,17.85926,17.85062,3560,301,5,252,3.62993e+18,8.97e-05,3224,54849,106
"STAR",1.23767e+18,21.59473794,8.314537063,19.84802,18.96594,18.62393,18.46317,18.36643,5714,301,6,17,2.62238e+18,-0.000646471,2329,53725,568
"STAR",1.23765e+18,141.6067572,0.059544144,19.00766,17.79304,17.33728,17.16778,17.09632,1239,301,4,142,8.39152e+18,6.49e-05,7453,56749,698
"STAR",1.23766e+18,199.6309311,50.17981838,21.61278,19.54166,18.34797,17.89645,17.60105,2964,301,6,384,1.4435e+18,-0.000101285,1282,52759,338
"STAR",1.23766e+18,214.0049373,45.94145365,21.66121,21.22561,20.84842,20.61341,20.60266,3664,301,3,35,9.57037e+18,-9.31e-05,8500,57432,810
"STAR",1.23767e+18,142.1978344,15.06465985,22.95464,20.49661,19.26212,19.1233,18.36719,5935,301,4,173,2.90381e+18,0.000202238,2579,54068,425
"STAR",1.23766e+18,239.0506563,27.14699935,20.08541,18.6453,18.11068,17.88802,17.84597,3927,301,1,82,2.78562e+18,-0.000147605,2474,54564,512
"STAR",1.23765e+18,147.3508545,52.85603534,21.7437,21.25115,21.19615,21.13745,21.10534,2137,301,1,298,6.44468e+18,4.6e-05,5724,56364,92
"STAR",1.23765e+18,137.8770755,55.84390903,24.05445,22.359,20.91727,19.94211,19.1814,1331,301,4,225,8.19114e+18,0.000189835,7275,57093,787
"STAR",1.23766e+18,204.8959865,45.93003838,19.06018,18.64741,18.56891,18.53606,18.56101,3699,301,4,113,1.64955e+18,0.000392646,1465,53082,398
"STAR",1.23766e+18,222.5390585,40.92960544,25.57529,22.74389,21.2572,20.25174,19.73913,3699,301,4,204,9.56813e+18,-0.000112183,8498,57105,832
"STAR",1.23766e+18,119.4832019,16.97604982,23.48273,20.57188,19.93593,19.65436,19.54463,4517,301,2,47,2.16302e+18,0.00014464,1921,53317,599
"STAR",1.23767e+18,42.69997247,34.63482127,18.86353,17.29585,16.62025,16.35452,16.18737,5934,301,5,170,8.16745e+18,-0.000205328,7254,56625,609
"STAR",1.23767e+18,136.8621705,1.262916355,19.29441,18.92575,18.99586,19.0941,19.17055,6574,301,4,137,5.2934e+17,-2.72e-05,470,51929,608
"STAR",1.23767e+18,237.5169596,12.16691766,21.94342,19.66548,18.23129,17.63939,17.2678,5317,301,3,94,5.49679e+18,3.4e-05,4882,55721,538
"STAR",1.23768e+18,38.79116483,-3.796280585,23.07249,21.27559,21.07385,21.13344,20.63079,7865,301,4,173,8.81475e+18,-0.000530511,7829,57011,283
"STAR",1.23765e+18,184.0124556,-0.785154734,19.86204,18.88505,18.61564,18.4767,18.47749,752,301,2,270,3.72224e+18,0.000741603,3306,54922,65
"STAR",1.23766e+18,82.44765344,-0.737619351,21.13194,18.97786,17.96948,17.5183,17.24704,4158,301,2,56,2.31043e+18,6.78e-05,2052,53401,296
"STAR",1.23766e+18,229.2604262,7.844915937,19.39259,17.92271,17.37467,17.17923,17.11849,3894,301,1,171,3.26747e+18,9.46e-05,2902,54629,412
"STAR",1.23766e+18,217.2305174,46.92547136,23.97864,21.7481,19.63276,18.58611,18.02783,3838,301,2,117,1.88484e+18,-1.6e-05,1674,53464,312
"STAR",1.23766e+18,334.5665687,-0.941497416,19.18572,17.14504,16.23077,15.86959,15.61496,2662,301,1,113,1.24299e+18,-0.000219287,1104,52912,4
"STAR",1.23766e+18,2.725791662,13.76922658,18.96404,18.01567,17.71204,17.59042,17.56844,2566,301,1,326,6.8816e+18,-0.000187304,6112,56191,353
"STAR",1.23765e+18,195.6522731,-1.309435462,20.92619,20.12251,19.94768,19.8804,19.50241,1140,301,6,285,4.5611e+18,0.000114174,4051,55337,306
"STAR",1.23768e+18,26.050845,1.20433429,23.75982,23.35959,21.54766,20.29392,19.57606,7717,301,1,503,8.82932e+18,0.000109524,7842,56899,51
"STAR",1.23768e+18,359.3455058,9.41812451,24.91427,25.42118,23.71888,21.68539,19.73934,7880,301,2,38,1.27e+19,-6.21e-05,11277,58450,581
"STAR",1.23766e+18,129.9723632,26.3697114,19.51349,18.58832,18.26615,18.12891,18.10636,4335,301,5,134,5.02179e+18,0.000891922,4460,55533,990
"STAR",1.23768e+18,350.1633064,1.767686504,18.55388,17.61234,17.30155,17.18556,17.13912,7717,301,2,264,4.82349e+18,0.000178751,4284,55863,492
"STAR",1.23768e+18,327.9116837,0.979107482,20.879,19.5074,18.83967,18.5516,18.48203,7712,301,1,115,1.65857e+18,-0.001445472,1473,52908,449
"STAR",1.23765e+18,241.7080416,52.86772585,20.6269,18.997,18.38944,18.15837,18.09184,1412,301,3,371,6.99217e+17,-0.000578876,621,52055,119
"STAR",1.23766e+18,52.83356321,0.859628785,24.75433,21.73863,20.15302,18.73882,18.09409,3438,301,6,152,1.70809e+18,-8.96e-06,1517,52934,371
"STAR",1.23766e+18,329.315332,0.173746173,22.74959,22.20671,21.63361,20.70672,20.02856,4192,301,4,151,1.03955e+19,-3.49e-05,9233,58035,251
"STAR",1.23767e+18,259.5874245,35.45127672,21.14019,19.30601,18.72894,18.48658,18.35692,6161,301,6,97,5.62297e+18,-0.000351155,4994,55739,834
"STAR",1.23767e+18,239.8482644,9.314741992,24.0096,21.52924,21.11099,20.90834,20.55689,5322,301,1,203,5.49332e+18,-0.000430991,4879,55706,196
"STAR",1.23766e+18,49.71459752,0.867367284,23.65282,22.09248,20.53932,19.05494,18.27419,3438,301,6,131,1.19921e+18,6.24e-05,1065,52586,449
"STAR",1.23765e+18,119.0160867,44.21175468,22.77185,21.54269,21.38754,21.21292,21.2212,1402,301,3,87,9.31822e+18,0.000141914,8276,57067,1000
"STAR",1.23766e+18,221.8409663,8.015562694,24.34593,21.56855,21.08395,20.87492,20.9456,3903,301,3,269,6.16095e+18,-0.000445007,5472,55976,100
"STAR",1.23766e+18,243.1307481,29.01667655,20.40814,19.33827,19.19001,19.14672,19.15351,3926,301,2,121,1.58423e+18,-0.000123662,1407,52886,306
"STAR",1.23766e+18,187.2403615,58.70051026,23.64399,22.24773,20.8201,19.9634,19.45296,2826,301,6,302,9.27193e+18,-0.000163595,8235,58191,519
"STAR",1.23767e+18,234.031329,16.4495578,24.43504,20.87133,20.14542,19.80991,19.95096,4678,301,2,217,4.42836e+18,-0.000266064,3933,55335,712
"STAR",1.23766e+18,242.3754751,41.0114759,23.83827,21.42951,20.49526,21.51364,19.98821,3187,301,5,105,9.60171e+18,-0.000220141,8528,57896,133
"STAR",1.23766e+18,198.157156,50.37328026,24.93098,22.74236,21.24177,19.65489,18.89029,2964,301,6,378,8.36899e+18,-7.33e-05,7433,57166,636
"STAR",1.23766e+18,182.3932529,39.62563284,18.57349,17.70845,17.4385,17.31944,17.28642,3900,301,3,361,9.95314e+18,-0.000374314,8840,57425,684
"STAR",1.23765e+18,203.2497625,66.32046302,16.99326,15.56424,15.05376,14.88041,14.82813,1412,301,3,217,2.75287e+18,-0.000265849,2445,54573,155
"STAR",1.23766e+18,340.8696839,0.1927536,18.43191,17.48268,17.23405,17.13272,17.09741,4192,301,4,228,1.03663e+19,-0.000552375,9207,57667,330
"STAR",1.23765e+18,122.3201742,47.65851344,22.22049,20.2309,19.56878,19.38309,19.2198,1402,301,3,115,8.30702e+18,-0.000141067,7378,56715,466
"STAR",1.23766e+18,254.2000412,39.4176792,17.6075,16.67524,16.37058,16.27384,16.25868,2335,301,6,46,2.45565e+18,-0.000704466,2181,53524,219
"STAR",1.23767e+18,192.3378787,35.03808747,23.08912,21.97914,21.37121,21.1051,21.05512,4552,301,4,141,1.15382e+19,0.00048657,10248,58220,36
"STAR",1.23766e+18,249.5867205,34.84463806,17.15319,15.73973,15.37877,15.16976,15.10264,3187,301,5,161,2.46016e+18,-5.99e-05,2185,53532,253
"STAR",1.23768e+18,35.41822807,-5.068518911,21.83357,20.83079,20.52712,20.42892,20.47306,7881,301,2,258,8.87551e+18,-0.00015687,7883,57331,164
"STAR",1.23768e+18,22.91321646,20.52929687,25.98498,23.00305,21.89124,20.53976,19.69393,7917,301,1,247,8.58852e+18,-0.000197737,7628,56978,581
"STAR",1.23767e+18,230.9779858,20.95947429,23.53299,21.45817,20.92588,20.81303,20.67623,4646,301,1,243,4.45296e+18,0.000618309,3955,55678,88
"STAR",1.23766e+18,139.0216404,10.84679253,22.92909,22.60838,20.95995,19.55458,18.62085,3830,301,4,147,5.96953e+18,-0.000137334,5302,55896,39
"STAR",1.23767e+18,54.93160702,0.681266678,23.96817,21.21578,19.70093,18.29092,17.74698,4849,301,5,821,1.70922e+18,0.000216014,1518,52937,389
"STAR",1.23766e+18,198.4339843,52.17206902,21.36968,18.70053,17.54062,17.13503,16.88945,3838,301,5,29,7.60449e+18,1.84e-05,6754,56414,586
"STAR",1.23766e+18,165.447926,45.10771179,22.9505,20.22199,18.58448,17.73365,17.25124,3698,301,2,78,1.61684e+18,3.16e-05,1436,53054,163
"STAR",1.23768e+18,345.0313225,33.73683159,21.65232,20.36828,19.81149,19.65409,19.64214,8156,301,4,152,1.31012e+19,-0.000449911,11636,58462,653
"STAR",1.23766e+18,125.0821542,28.1921968,22.43554,20.25968,19.4234,19.12638,18.9184,3462,301,3,101,1.19988e+19,0.000259534,10657,58157,395
"STAR",1.23766e+18,253.0237792,22.79583508,19.79321,18.30358,17.69994,17.4313,17.30832,3926,301,5,193,3.8575e+18,-0.000528714,3426,54977,618
"STAR",1.23766e+18,17.04572963,1.03708481,20.80858,19.23728,18.61288,18.39295,18.27692,4263,301,6,229,2.62122e+18,-6.06e-05,2328,53728,443
"STAR",1.23766e+18,230.0046564,44.61045521,22.04842,21.25658,21.15146,21.12312,21.51752,3180,301,2,152,6.80051e+18,-0.000823931,6040,56101,274
"STAR",1.23765e+18,118.3454722,39.19149754,20.76839,19.6415,19.27679,19.15741,19.0268,2076,301,6,97,4.8979e+17,-5.38e-05,435,51882,87
"STAR",1.23766e+18,158.8116363,39.12165633,18.42111,18.17968,17.91435,17.30247,16.85223,3704,301,3,169,9.93494e+18,0.000134815,8824,58162,14
"STAR",1.23768e+18,347.6524231,28.26122159,25.03531,19.67676,19.63773,18.80233,18.20528,8162,301,2,174,7.08095e+18,-0.000248533,6289,56559,605
"STAR",1.23766e+18,115.8962664,48.63342706,23.69263,24.08904,23.46891,21.45705,19.63268,4294,301,4,61,1.19956e+19,-3.38e-06,10654,58429,807
"STAR",1.23766e+18,359.2562342,30.96273388,21.03849,20.19729,19.89829,19.84145,19.89102,4152,301,2,86,7.33212e+18,-0.000401185,6512,56567,946
"STAR",1.23766e+18,136.4142841,32.84330762,23.37604,20.75685,19.10169,17.79388,17.09551,3606,301,2,83,1.43216e+18,0.000328941,1272,52989,60
"STAR",1.23767e+18,37.14716355,0.316769088,17.49834,16.55435,16.27133,16.16092,16.15118,4874,301,4,669,8.2565e+18,-0.000131854,7333,56686,993
"STAR",1.23766e+18,13.89311197,0.963739125,23.81116,20.76209,19.25438,18.44098,17.9584,4263,301,6,208,3.50389e+18,-2.75e-05,3112,54802,334
"STAR",1.24e+18,109.8746899,-0.289416548,20.60316,18.54807,17.69193,17.36452,17.21294,308,301,2,24,8.38805e+18,0.000146623,7450,56722,343
"STAR",1.23765e+18,252.7727235,40.1273829,17.21579,15.95354,16.01707,16.07224,16.13285,2207,301,1,95,3.85863e+18,-0.000451029,3427,54979,610
"STAR",1.23766e+18,247.352322,39.49786608,24.35554,20.80212,20.11077,19.92474,19.81745,3226,301,5,101,5.84364e+18,-0.000489132,5190,56077,800
"STAR",1.23767e+18,190.7322134,34.11162036,18.99375,17.94749,17.60776,17.45342,17.37587,4576,301,2,480,2.27434e+18,-0.000422203,2020,53431,71
"STAR",1.23766e+18,254.4771807,38.96038443,17.82576,16.84131,16.59427,16.49533,16.47397,2335,301,6,49,2.45564e+18,-0.00060483,2181,53524,174
"STAR",1.23768e+18,345.7943015,32.68089649,24.05081,20.81986,20.03875,19.93966,19.73211,8157,301,2,38,7.32401e+18,-0.000249247,6505,56560,100
"STAR",1.23766e+18,194.8171105,43.63792438,22.30873,20.43364,19.65488,19.32392,19.30479,3813,301,1,274,9.4306e+18,0.000315572,8376,57786,229
"STAR",1.23767e+18,49.74754994,17.8392832,19.55308,18.07857,17.42174,17.16068,17.03155,6475,301,2,70,3.63783e+18,2.41e-06,3231,54890,155
"STAR",1.23767e+18,152.6506314,22.70493509,20.16296,19.27967,18.9306,18.81694,18.76351,5112,301,1,284,6.63514e+18,0.000786777,5893,56034,784
"STAR",1.23766e+18,182.1967872,49.90751272,20.26154,19.25623,19.05108,18.95248,18.91506,2964,301,3,310,3.28654e+18,-2.71e-05,2919,54537,143
"STAR",1.23767e+18,47.78280336,0.748335844,24.63701,25.10819,17.66316,18.31054,22.83583,4849,301,5,774,4.63995e+17,8.33e-05,412,52258,452
"STAR",1.24e+18,72.39720613,0.639387383,21.0323,19.97418,19.6295,19.46288,19.40978,4849,301,5,938,8.9749e+17,-0.000275515,797,52263,536
"STAR",1.23768e+18,337.4839944,17.29803682,24.71195,20.41255,19.58314,19.22904,19.15213,8096,301,2,84,5.66449e+18,-0.00093047,5031,56209,330
"STAR",1.23765e+18,109.8483497,0.403081788,22.68312,19.79215,18.51335,17.96014,17.75297,308,301,4,24,8.38814e+18,0.000146962,7450,56722,692
"STAR",1.23766e+18,1.00124966,28.13460672,18.35116,17.35864,17.03799,16.88536,16.86784,4152,301,4,106,3.15594e+18,-0.000468737,2803,54368,153
"STAR",1.23765e+18,246.0722031,0.519946393,21.82994,19.75333,19.01269,18.69546,18.57639,752,301,5,685,4.09957e+17,-6.39e-05,364,52000,469
"STAR",1.23765e+18,131.0142708,48.08724391,18.13664,16.77991,16.22405,16.00963,15.92698,2074,301,3,87,3.5749e+18,-0.000346244,3175,54828,611
"STAR",1.23766e+18,357.641355,39.76084583,21.07886,19.87906,19.32446,19.05148,18.84265,4072,301,4,95,2.12021e+18,-0.000289121,1883,53271,516
"STAR",1.23766e+18,109.3696778,39.3591406,18.81264,17.85301,17.55149,17.45652,17.4156,4233,301,5,23,4.11528e+18,-6.09e-06,3655,55240,430
"STAR",1.23766e+18,51.59797001,0.912839146,23.77446,23.29089,21.80721,20.6188,19.98369,3438,301,6,144,8.01789e+17,3.26e-05,712,52199,539
"STAR",1.23766e+18,255.6601986,23.31375563,20.13228,19.06002,18.67402,18.51491,18.44298,3918,301,3,407,3.70437e+18,-0.00056624,3290,54941,576
"STAR",1.23767e+18,133.5259201,12.1881288,19.23176,17.43457,16.71582,16.44263,16.28149,5972,301,6,122,3.00294e+18,-0.000115615,2667,54142,606
"STAR",1.23766e+18,252.0969793,23.7994599,19.51755,18.51433,18.14776,18.02381,17.94255,3926,301,5,184,2.46692e+18,0.000124124,2191,54621,275
"STAR",1.23766e+18,116.0057221,24.93702932,24.36714,22.19681,20.63746,19.50698,18.93411,2864,301,3,42,9.65034e+17,0.00011244,857,52314,501
"STAR",1.23765e+18,19.16366509,-9.761167152,18.5262,17.1229,16.55646,16.36026,16.28871,1740,301,3,148,3.20773e+18,-0.000100401,2849,54454,132
